age,default,balance,housing,loan,day,duration,campaign,pdays,previous,y,cellular,telephone,unknown,apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep
41,0,433,1,0,16,75,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0,12,1,0,16,466,4,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,0,0,1,0,16,263,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66,0,525,0,0,16,287,1,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0,160,1,1,16,304,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,0,284,1,1,16,772,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,0,-76,1,0,16,263,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77,0,639,0,0,16,127,7,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0,52,1,0,16,432,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0,734,1,0,16,332,2,317,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,0,245,1,0,16,829,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,0,75,1,0,16,614,1,281,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,818,1,1,16,301,3,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0,1906,1,0,16,102,1,148,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,0,57,1,0,16,797,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0,2415,1,1,16,348,3,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,0,241,1,0,16,1410,1,325,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,1423,1,0,16,633,3,248,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,0,932,1,0,16,944,1,318,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,0,844,0,0,16,551,2,-1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,0,750,1,1,16,340,1,281,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,0,38,1,0,16,201,2,330,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
53,0,1319,1,0,16,427,1,150,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48,0,117,1,0,16,635,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0,126,1,0,16,472,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,0,180,1,0,16,237,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,16,561,3,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,0,471,1,0,16,1156,1,345,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,0,1312,1,0,16,307,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,0,5219,1,0,17,46,4,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,7048,1,0,17,71,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,0,125,1,0,17,109,3,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
37,0,168,1,0,17,266,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,0,1594,1,0,17,110,1,260,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,0,208,1,0,17,377,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,872,1,0,17,81,1,345,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,0,8436,1,0,17,245,1,149,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0,44,1,0,17,377,2,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0,74,1,0,17,360,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,660,1,1,17,430,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,79,1,0,17,193,1,329,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,148,1,0,17,271,1,150,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,0,397,1,0,17,282,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,0,346,1,0,17,390,1,316,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,0,105,1,0,17,226,1,326,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,525,1,1,17,260,1,281,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,0,51,1,0,17,109,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,0,-170,1,1,17,252,1,326,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,110,1,1,17,125,4,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,514,1,0,17,225,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0,1118,1,0,17,620,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,0,1794,1,0,17,557,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,0,121,1,0,17,41,1,324,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,0,1111,1,0,17,50,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,1940,1,0,17,239,3,329,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,0,442,1,1,17,261,3,322,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48,0,191,1,0,17,222,1,326,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,0,590,1,0,17,37,1,343,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,0,933,1,0,17,180,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0,798,0,0,17,80,1,338,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59,0,2358,1,0,17,30,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56,0,3738,1,0,17,156,1,305,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,0,1895,1,0,17,345,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,0,459,1,0,17,439,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,216,1,1,17,118,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0,-402,1,0,17,46,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,0,279,1,0,17,85,1,339,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,528,1,0,17,233,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0,232,1,1,17,249,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0,120,1,0,17,179,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,0,781,1,0,17,52,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,0,1,0,17,112,1,332,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,0,788,1,0,17,392,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,0,566,1,1,17,467,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,0,264,1,0,17,113,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,0,664,1,0,17,119,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47,0,2128,1,0,17,98,1,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52,0,98,1,0,17,402,1,345,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,1134,1,0,17,408,1,329,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,0,865,1,0,17,85,1,151,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,0,127,1,0,17,76,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,0,1790,0,0,17,224,1,322,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,456,1,1,17,294,1,319,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,0,616,1,0,17,18,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,0,1399,1,0,17,420,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,0,378,1,0,17,346,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,0,450,1,0,17,198,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,210,1,1,17,175,1,332,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64,0,493,0,0,17,108,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,135,1,0,17,114,1,345,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,489,1,0,17,552,1,332,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,0,445,1,0,17,142,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,0,510,1,0,17,155,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,442,1,0,17,238,1,326,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,0,90,1,0,17,416,1,340,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,1226,1,0,17,86,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,0,245,1,1,17,71,2,345,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,0,181,1,0,17,599,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47,0,1536,1,0,17,41,1,301,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0,205,1,0,17,582,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,0,359,1,0,17,210,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,295,1,0,17,287,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,0,249,1,0,17,294,1,275,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,0,0,1,0,17,236,3,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,703,0,0,17,282,2,150,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,0,391,1,0,17,416,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,7,1,0,17,612,1,148,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,0,296,0,0,17,177,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0,5354,1,0,17,799,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,63,1,0,17,678,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,0,325,1,0,17,150,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,263,1,0,17,199,2,337,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,0,-402,1,0,17,135,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,0,-779,1,1,17,709,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,0,3242,1,0,17,198,5,331,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,0,35,1,0,17,156,1,273,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,0,3508,1,0,17,462,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,0,512,1,1,17,77,3,338,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0,0,1,0,17,203,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,17,486,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,0,770,1,0,17,341,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,0,1374,1,0,17,267,2,322,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,0,568,1,0,17,246,1,317,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0,293,1,0,17,1017,1,325,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,0,-88,1,1,17,313,1,147,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,0,1059,1,0,17,115,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,0,-163,1,0,17,135,1,270,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,202,1,0,17,377,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,0,-181,1,0,17,351,1,337,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,2595,1,1,17,126,1,336,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,0,435,1,0,17,456,1,331,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,0,-133,1,0,17,76,1,343,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,0,8444,1,0,17,39,2,324,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,288,1,0,17,306,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,0,0,1,0,17,239,1,147,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,0,1065,1,1,17,406,1,317,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,-126,1,0,17,292,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,0,-92,1,0,17,873,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,0,32,1,1,17,514,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,0,578,1,0,17,385,5,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,0,9,1,1,17,468,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,0,294,1,0,17,1095,1,274,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,670,1,0,17,122,1,343,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,0,595,1,0,17,172,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,0,948,1,0,17,185,1,336,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,0,13546,0,0,17,452,3,-1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,0,407,1,0,17,196,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,0,561,1,0,17,88,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,0,243,1,0,17,31,3,338,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,0,658,1,1,17,268,1,270,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,0,314,1,0,17,279,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,0,372,1,0,17,143,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,0,490,1,0,17,728,1,316,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,0,971,1,0,17,283,1,317,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,0,314,1,1,17,357,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,0,-175,1,1,17,250,1,324,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,375,1,0,17,151,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0,414,1,0,17,400,3,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,0,6525,1,0,17,231,1,149,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,329,1,0,17,952,1,343,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,598,1,0,17,365,1,324,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,289,1,0,17,388,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,0,578,1,0,17,664,1,319,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0,48,1,0,17,73,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,0,223,1,0,17,508,1,315,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,264,1,0,17,494,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,0,214,1,0,17,421,2,324,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
54,0,551,1,0,17,251,1,263,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,253,1,0,17,54,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,1,-508,1,0,17,832,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,543,1,0,17,101,1,269,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,48,1,0,17,303,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,0,-43,1,1,17,79,1,325,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,0,1187,1,0,17,113,1,319,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,0,16,0,0,17,268,1,333,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,0,523,1,0,17,172,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,0,306,1,0,17,314,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,0,782,1,0,17,517,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,0,329,1,0,17,237,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,0,394,1,0,17,981,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,0,104,1,0,17,531,1,339,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,0,505,1,0,17,58,1,316,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0,793,1,0,17,106,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,642,1,0,17,351,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0,457,1,0,17,69,1,322,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,0,-113,1,0,17,141,1,323,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,0,615,1,0,17,97,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,302,1,0,17,112,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,953,1,0,17,72,1,346,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,0,3429,1,0,17,516,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,0,1408,1,0,17,306,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,0,1413,1,0,17,396,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,247,0,0,17,351,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,0,1776,1,1,17,224,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,436,1,0,17,28,1,345,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,0,1010,1,0,17,47,1,338,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,0,2264,1,0,17,204,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0,195,1,0,17,203,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48,0,1143,1,0,17,264,1,317,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,0,4795,1,0,17,57,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,0,976,1,0,17,183,1,338,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,0,190,1,1,17,139,1,346,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,334,1,0,17,139,2,318,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,0,398,1,0,17,132,2,238,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,3975,1,1,17,515,1,150,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,1641,1,0,17,380,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,0,316,1,0,17,289,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,0,2990,1,0,17,83,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,0,1074,1,0,17,38,1,329,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,0,2,1,1,17,291,2,326,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,0,5,0,0,17,840,3,-1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,0,-90,1,0,17,921,2,263,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,172,1,0,17,306,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,0,383,1,1,17,299,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,0,887,1,0,17,519,1,14,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,1558,1,0,17,97,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,0,-7,1,0,17,84,1,343,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,0,197,1,0,17,307,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,0,580,1,1,17,1311,2,-1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,0,437,1,1,17,219,1,322,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,0,228,1,0,17,273,1,343,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,0,99,1,0,17,193,2,322,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,747,1,1,17,248,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,0,300,1,1,17,386,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,21,0,0,17,332,1,346,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,0,736,1,1,17,158,1,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
28,0,675,1,0,17,499,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,0,1,0,17,158,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,0,9269,1,1,17,71,1,149,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58,0,1476,1,0,17,286,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,0,722,1,0,17,362,1,150,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,273,1,0,17,181,1,317,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,275,1,0,17,89,1,332,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,0,9,1,0,17,334,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,0,3028,1,0,17,183,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,0,985,1,0,17,997,1,57,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,0,1912,1,0,17,42,1,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,91,0,0,17,144,1,281,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,0,426,1,0,17,74,2,323,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,0,556,1,0,17,234,1,323,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,0,271,1,1,17,245,1,343,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,0,205,1,0,17,218,1,340,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,-44,1,1,17,759,2,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,0,225,1,0,17,574,1,150,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56,0,1222,1,1,17,754,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74,0,4515,0,0,17,1161,5,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49,0,1096,1,0,17,609,1,303,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,0,260,1,0,17,146,1,281,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,0,825,1,0,17,235,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,-317,1,0,17,518,3,346,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,0,398,1,1,17,239,1,332,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48,0,408,1,0,17,132,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,0,8295,1,0,17,218,1,149,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,1272,1,0,17,245,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,0,69,1,0,17,997,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79,0,3481,0,0,17,82,4,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
38,0,5432,1,1,17,707,1,149,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,0,0,1,0,17,68,3,343,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,0,-6,1,0,17,461,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,265,1,0,17,140,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,0,2018,1,1,17,212,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0,2021,1,1,17,51,6,148,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,0,578,1,1,17,71,2,317,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
